crimes,armas,delegacia,investimento
891,914,1,4943.14672886243
830,913,1,5149.320462392073
883,913,1,5306.86898546153
793,913,1,4564.826059050299
880,913,1,4799.153846038073
842,912,1,4656.908590273055
845,912,1,5150.350668062407
838,912,1,5104.4403575967635
846,912,1,5141.651639343723
762,911,1,4901.944765532826
827,911,1,4827.8867228730105
917,911,1,5192.360752882651
885,911,1,4964.0264034481625
874,910,1,5098.261295604218
845,910,1,5019.257486944332
907,910,1,5161.982770908273
900,909,1,5223.8292042305875
863,909,1,5039.217266865035
812,909,1,5094.662181627614
882,909,1,4538.481448753648
840,908,1,5386.434146812599
869,908,1,4798.536638079846
847,908,1,4745.681242064933
835,908,1,4902.438909374789
945,907,1,5491.265753291345
923,907,1,4937.200033525201
812,907,1,5417.714621560536
863,906,1,4737.670253330732
858,906,1,4896.405949351806
769,905,1,4901.675374895529
906,905,1,5480.376153182662
875,905,1,5249.572204850096
780,905,1,4828.7922438845835
910,904,1,4878.3712497509005
830,904,1,5044.662941561481
851,904,1,5352.326800470155
896,903,1,4914.509095268365
837,903,1,5509.782750969104
853,916,1,5242.144683401943
872,915,1,4996.766631178567
921,915,1,4843.492997476613
819,915,1,4929.585224722812
811,915,1,5166.477234747443
862,914,1,4762.283427300469
910,914,1,5194.966128448598
831,914,1,4693.654254828669
912,913,1,4665.608023650855
799,913,1,4562.091929551548
797,913,1,5156.8811346574485
841,913,1,5587.52532049527
806,912,1,4990.340212011951
871,912,1,4733.905359639374
899,912,1,5272.698151174628
845,911,1,5361.420042692659
877,911,1,5179.003682494288
922,911,1,5034.75734551381
817,911,1,5333.457055334221
837,910,1,5091.365627094524
899,910,1,4815.059866284715
827,910,1,4495.059547099028
836,909,1,4923.371308601116
804,909,0,5265.9282678271475
813,909,1,4554.908434108714
787,909,1,5181.32641831257
843,908,1,4702.695991500322
778,908,1,5017.891616577258
825,908,1,4712.645195839177
875,908,1,4642.056385968176
816,907,0,4850.07701800709
931,907,1,5327.019087683705
810,907,1,5091.754555607113
898,906,1,5218.040590900232
816,905,1,5122.173504886346
818,905,1,5237.708716542362
867,905,1,5253.588278336325
838,904,1,5224.19343977605
872,904,0,4818.363467089066
843,903,1,4769.05016156711
833,903,1,4953.2113998487985
886,916,1,5142.090124447691
876,915,1,5120.755807194734
786,915,1,4799.553266115872
802,915,1,5234.400176115371
830,915,1,5637.7716218464775
854,914,1,5062.07805550955
863,914,1,4676.529762783842
841,914,1,4914.298662438147
910,913,1,4853.696656358726
856,913,1,5214.908523380825
811,913,1,4923.684438454982
826,913,1,4583.114704801116
826,912,1,4439.192196905524
882,912,1,5371.079349356214
874,911,1,5260.216967633907
811,911,1,5394.574222171
862,911,1,4883.28753069056
840,911,1,4931.125943864809
817,910,1,4853.890296797223
920,910,1,4937.371673556193
879,910,1,4484.656836590323
844,909,0,5354.073839921795
883,909,1,4502.524564917447
923,909,1,4908.912143070032
883,909,1,5010.533052799795
842,908,1,4673.920126805527
849,908,1,4949.261036358653
865,908,1,4850.762082666696
875,908,1,5285.429558152486
880,907,1,4898.922800537427
847,907,0,5184.569654676441
786,907,1,4997.906027540988
873,906,1,4925.803822038586
980,906,1,5219.561561113323
875,906,1,4865.47467900399
822,904,1,4946.2116811948645
853,903,1,5377.934366591846
882,903,1,4901.458536471088
854,917,1,5050.512916284522
846,917,1,4944.062938019463
865,917,1,5157.012657933804
831,916,1,5125.728184759139
852,916,1,5234.551376339031
848,915,1,4881.31820891239
886,915,1,5004.253699862105
906,915,1,5297.066078725644
823,914,1,5112.266294294818
869,914,1,5198.094777545423
826,914,1,4692.374709429581
865,913,1,5327.540504536216
820,913,1,5185.210005484367
861,913,1,5237.126205305122
880,913,1,4670.440247359528
918,912,1,4938.15417439572
867,912,1,5130.214535598173
785,911,1,5356.1391993951465
787,911,1,5161.525391714768
861,911,1,5026.564965226344
855,910,1,4537.01845943044
860,910,1,5156.873825536908
882,910,1,4853.321352098156
875,909,1,4904.4412436508255
824,909,1,4747.8788233987825
832,909,1,4928.594420385404
849,909,1,4436.319162441565
865,908,1,5348.10830794979
852,908,1,5077.262767726069
813,908,1,4756.6182835826685
948,908,1,5177.105439960657
858,907,1,4942.535041881368
894,907,1,4748.15575846614
809,907,1,5105.3586717677945
805,907,1,5050.731786656689
849,906,1,4827.691662588359
805,906,1,4945.742875620759
896,906,1,4852.844323167901
817,905,1,5276.6047131551795
820,905,1,5266.061856938728
935,905,1,4977.290459838809
833,904,1,4733.106220146347
859,903,0,4932.314316556565
807,917,1,4934.530117877597
874,917,1,5149.077620168362
869,917,1,5049.870161192517
826,916,1,4877.765626389038
841,916,1,4868.6898929794015
813,916,1,5056.902517684003
923,915,1,5593.557630581051
825,915,1,4923.130963653168
891,915,1,5778.8389887672
814,915,1,5431.459017648679
846,914,1,4943.408838769131
879,914,1,4920.031479554615
857,914,1,5066.003788356779
840,913,1,5107.790664965906
799,913,1,4932.048581810931
860,913,1,5070.037199231902
853,913,1,4615.450784488989
868,912,1,4611.022593436591
831,912,1,4854.605853587581
846,911,1,5255.897528394768
880,911,1,5318.141889312043
869,911,1,5072.144210566503
819,910,1,4765.224007402124
833,910,1,5384.138284149951
900,910,1,4909.1772902389685
860,909,1,5184.12390540554
806,909,1,4484.974280884626
885,909,1,4868.807827652248
848,909,1,5062.808450458193
817,908,0,5301.076492275038
780,908,1,5633.871505738042
784,908,1,4696.911757324854
889,908,1,4968.222265562813
858,907,1,4870.9957557136395
911,907,1,4843.0477260343605
834,907,1,4415.629009135644
833,907,1,4901.208872985095
834,906,1,5403.761525089661
854,906,1,4916.152495889589
844,906,1,4992.0495868775015
878,905,1,5049.4505771921495
855,905,1,4856.627888950124
892,917,1,5132.603507742684
876,917,1,5006.857888858714
835,916,1,4956.778812270227
833,916,1,4868.097850931533
832,916,1,4595.049318332288
808,916,1,5073.814216734166
905,915,1,4548.4056367671565
850,915,1,5243.542487407682
762,915,1,4985.64289491064
835,915,1,5219.873355110451
814,914,1,4963.801434408015
905,914,1,4976.327106039027
868,914,1,5203.658239128685
802,913,1,5016.179828991022
801,913,1,5170.125706544171
849,913,1,4816.244589524182
841,913,1,4690.301770832545
789,912,1,4995.298876684834
886,912,1,5463.335115562255
891,912,1,4926.2067186124195
866,911,1,5229.810027158586
909,911,1,5023.872752724992
780,911,1,4705.67493719378
857,910,1,4839.579062651542
797,910,1,5088.737216139183
840,910,1,4858.285740996961
780,909,1,4813.195680919589
863,909,1,5086.331188916612
879,909,1,4688.154246383936
818,909,1,5301.537901322156
827,908,1,5127.615042401118
865,908,1,5185.065374658862
893,908,1,5041.138836485983
875,908,1,5163.4150587343665
785,907,1,5093.115536207956
881,907,1,4652.332648233767
804,907,1,5058.08252254789
820,907,1,5021.982779829537
838,906,1,5580.257625474089
845,906,1,4963.587540051299
869,905,1,4585.477284781876
822,904,1,4293.72194816155
823,917,1,5228.315043712804
849,917,1,5143.9225968913715
793,916,1,4682.415014770938
876,915,1,5126.358810359646
915,915,1,4333.127255417685
904,915,1,5637.5333225261975
849,915,1,5092.514758958839
883,914,1,4893.133320138613
825,914,1,4654.065821188995
773,914,1,4736.42242624717
808,913,1,4917.2762154542115
905,913,1,4947.0529743418365
904,913,1,4682.674454421714
869,913,1,5432.028223481904
938,912,1,5183.091149880755
854,912,1,5262.07059257037
843,912,1,5083.4885277461635
853,912,1,5277.794229731073
874,911,1,4692.269876266752
944,911,1,5281.284306925772
848,911,1,4758.909559730827
841,911,1,4770.958013300702
922,910,1,4726.1905150027715
901,910,1,4972.118033268091
894,910,1,4859.163319713045
888,909,1,5385.4521043828345
847,909,1,5080.1564029301535
850,909,1,4880.844128726054
810,909,1,5124.141653468934
941,908,1,4627.955424350248
828,908,1,5019.368033017491
829,908,1,5081.81864565868
838,908,1,4902.13191292855
837,907,1,4839.151710830314
863,907,1,4831.336948064338
808,907,1,5103.69851147087
905,907,1,5002.399366996269
916,906,1,4803.0414148006685
831,906,1,5213.9796977931055
877,905,1,5120.852547843897
847,905,1,4708.326573951608
879,905,1,4596.190623659729
825,917,1,4861.4190319382715
876,916,1,4465.525785597343
866,915,1,5312.9955161246
837,915,1,5224.231754492438
859,914,1,5240.622637143281
868,914,1,5214.887278358367
878,914,1,5204.052423807303
867,913,1,4944.626050970863
929,913,1,4728.607238694306
862,913,1,5056.266729985333
840,913,1,5115.1309323095775
859,912,1,5451.470961060718
760,912,1,4837.153223060916
852,912,1,4682.916592003354
838,912,1,5212.145308446317
920,911,1,4862.5282844067115
857,911,1,5241.865430041526
803,911,1,5010.010726030249
812,911,1,5006.112317714214
891,910,1,4938.821626181909
858,910,1,5403.443691563567
898,910,1,5509.764311196123
788,909,1,5227.119085391394
911,909,1,4884.683943573597
871,909,1,5394.284531661246
868,909,1,5109.586488264616
850,908,1,5217.359265692875
820,908,0,5510.693422689893
826,908,1,5228.766024412923
874,908,1,4604.5158360276055
850,907,1,5212.492357574777
827,907,1,5313.347677426774
802,907,1,4979.185272687918
858,907,1,4967.217194143785
871,906,1,4784.384668540232
863,906,1,5407.0318415729935
863,906,1,4975.634741332074
851,905,1,4668.682865172506
830,905,1,5283.018452151138
862,917,1,5178.976324709744
825,917,1,4674.418169422081
789,914,1,5291.065403437988
845,914,1,4631.365133013468
890,914,1,4759.091109030724
756,914,1,4796.3269639401515
818,913,1,4528.060932189338
879,913,1,5324.844846752144
868,913,1,5054.909155921047
854,913,1,4943.354516993067
847,912,1,4756.989834791384
840,912,1,4583.246204115555
864,912,1,4912.930455389791
788,912,1,5258.6541701911365
881,911,1,4976.560171485343
879,911,1,5023.428594974966
869,911,1,4666.955277769348
879,911,1,4976.698772087828
851,910,1,4781.555274243097
793,910,1,5201.552346598279
885,910,1,4773.168935477432
918,909,1,5425.928629476808
933,909,1,5152.5264682967045
798,909,1,5158.861665362361
923,909,1,5085.038551146989
860,908,1,5306.918737376506
791,908,1,4652.424634327225
945,908,1,5119.6819592774345
890,908,1,4574.153778299386
878,907,1,4805.248213925111
844,907,1,5408.015585598796
884,907,1,4912.290872824553
809,907,1,5237.651965889116
918,906,1,4911.835536418129
881,906,1,5164.4203276986955
862,906,1,4761.44157298662
839,905,1,4712.405791379194
801,917,1,5288.745864306649
857,917,1,5165.121475748183
873,915,1,5231.496057335582
866,914,1,5072.783580614909
915,914,1,4982.230171358812
884,914,1,5657.26632537551
913,913,1,5027.921020625943
831,913,1,4990.673163172354
839,913,1,4365.538302121212
798,913,1,5095.983437209353
839,912,1,4945.86295940361
858,912,1,5320.442525755945
825,912,1,5053.242419636826
902,912,1,5046.580726990192
921,911,1,5044.958280079099
835,911,1,4798.677280808738
870,911,1,4434.503425610555
830,911,1,4891.477039498905
750,910,1,4910.08080349828
887,910,1,4777.688147221624
814,910,1,4851.8241133979245
843,909,1,5329.80585464301
819,909,1,5219.938038747866
898,909,1,5560.68726619759
877,909,1,4992.421960999663
835,908,1,4934.433363699456
831,908,1,4980.267930364997
896,908,1,4622.727472489889
875,908,1,5029.234007147644
837,907,1,4506.726582593512
808,907,1,5052.8309978343905
818,907,1,4981.878496602339
885,907,1,5012.725885053331
879,906,1,5138.363589425588
809,914,1,5081.334576533759
863,914,1,5077.9810496629425
772,914,1,4719.488717071149
816,914,1,5427.020933290453
842,913,1,5013.621475275006
795,913,1,5039.612565268748
907,913,1,5127.53851757847
799,912,1,4735.642903490958
902,912,1,5410.463701361059
889,912,1,5120.138359870408
873,912,1,5150.821672412481
808,911,1,4733.81609618563
814,911,1,4821.956746282618
903,911,1,5303.054397781569
879,911,1,5315.721998790867
772,910,1,5126.159117782767
855,910,1,5566.090112748784
830,910,1,4975.549935311549
835,909,1,5223.2298220733155
876,909,1,4754.759710370883
795,909,1,4771.97434690152
738,909,1,5333.360958340409
784,908,1,4991.184536411316
831,908,1,5117.133268592332
835,908,1,4941.760468124498
876,908,1,4971.664736786296
853,907,1,5071.842256271935
840,907,1,4980.33310951677
891,907,1,4918.332988138554
863,907,1,5378.399467409135
827,906,1,4796.341480489738
790,915,0,4772.146079420516
809,915,1,4828.857061408231
850,914,1,5207.607563498297
933,914,1,5193.91810520049
881,913,1,4631.896523091182
834,912,1,4881.394384241539
808,912,1,4826.606984051567
856,912,1,4879.943970809011
848,912,1,5069.290676556366
800,911,1,4767.714375159533
855,911,1,5117.586195325016
933,911,1,4937.498172937766
770,911,1,5232.874172123863
868,910,1,5348.288326788303
836,910,1,4801.628061258962
843,910,1,4810.250960724898
848,909,1,5332.385819986579
859,909,1,5161.21135265449
912,909,1,5193.267293794141
840,909,1,4947.601331052247
881,908,1,4897.249246158449
874,908,1,5077.408512089355
889,908,1,4928.230601105571
872,908,1,5123.442661365694
870,907,1,5082.184305090978
832,907,1,5151.001348706375
915,907,1,5261.143725141773
855,907,1,4860.893681107552
830,906,1,5256.190114881127
874,915,1,5547.204176740977
800,915,1,5046.686686007979
802,915,1,5074.852128720271
846,914,1,5116.441335295383
862,914,1,4683.576515018256
878,913,1,5035.729902069989
834,912,1,5404.174033584783
792,912,1,5196.624546585769
825,912,0,5132.822288081898
888,912,1,5697.76689259825
921,911,1,4465.9582702960815
888,911,1,4885.224728541445
854,911,1,5410.039655519726
794,911,1,4686.609418648594
868,910,1,5007.456533577348
880,910,1,4888.528110614246
845,910,1,4892.448531141761
895,909,1,4865.692712647003
830,909,0,5142.000128823156
801,909,1,4921.80711094973
800,909,1,4927.989122986375
869,908,1,5272.244734776346
888,908,1,5074.474267750316
830,908,1,5187.935596079641
888,908,1,5502.901045166098
868,907,1,5421.0971970852725
915,907,1,5083.820420435075
850,907,1,4720.538720409943
837,915,1,5069.437196304917
909,914,1,5059.370374351562
917,913,1,5071.023397977978
882,912,0,5236.319417156122
817,911,1,5128.4986239438895
830,911,1,4982.223774655636
807,911,1,5155.273320392434
805,911,1,5109.458199575104
871,910,1,4817.152160427374
877,910,1,4859.103663406853
940,910,1,5128.284086816084
890,909,1,5115.229198758552
871,909,1,5390.113341637766
890,909,1,4633.388318367804
800,909,1,5278.94846665661
839,908,1,4669.072593229046
811,908,1,4897.777731610111
870,908,1,4566.39912383239
823,907,1,4902.40705928647
892,907,1,5113.428908212189
882,907,1,4741.135653245612
882,916,1,4809.752081396488
824,916,1,4845.759017916244
810,915,1,5232.6443648183
743,915,1,4466.656434339333
926,915,1,4780.3230244976385
796,914,1,5341.506480616794
795,914,1,5158.4849169050995
840,912,1,4356.456571583199
853,911,1,5201.828196470163
892,911,1,4620.445190796684
786,911,1,4857.547825353392
881,911,1,5180.906664210554
768,910,1,4687.945825334719
812,910,1,5013.067275852622
882,910,1,5345.028247800855
851,909,1,4827.9472336014
786,908,1,5029.6010928602
876,908,1,4971.803267804593
886,907,1,5206.200347369275
827,914,1,5074.098789327081
883,912,1,4904.9721840916
898,911,1,5023.038705783513
861,911,1,5003.707869069492
832,911,1,4825.081674107556
929,911,1,4794.1226501597
837,910,1,4676.380451177403
829,910,1,5017.909245158685
856,909,1,5389.639421893731
853,908,1,5644.5048901074415
849,908,1,4888.411226382423
800,907,1,4556.727756723055
874,905,1,5168.739381210726
826,916,1,4695.807562250082
833,914,1,5225.542837767913
843,913,1,5067.160853725727
778,912,1,4922.637065524406
785,912,1,4896.185489582587
759,911,1,4942.472160928571
875,910,1,4540.518613178767
846,908,1,5371.10766083074
791,908,1,5021.604068875795
840,907,1,5181.081337926319
849,905,1,4953.338266312751
872,904,1,4986.754554663118
799,914,1,5018.150681142549
853,913,1,4687.066540451186
847,913,1,4831.991688274138
848,912,1,5256.088327406064
847,912,1,5019.581040279911
852,911,1,4958.459551672957
816,911,1,5210.355360127893
898,910,1,4597.534234027371
823,907,1,5025.484871451947
818,905,1,4949.371864886446
847,905,1,5087.766404732146
819,904,1,5314.756759256893
959,915,1,5175.570115025492
852,914,1,4926.820954409841
815,914,1,4547.662001715746
881,913,1,4882.326277730021
886,913,1,5122.040656755214
844,912,1,4881.224967018139
894,912,1,4995.214649725808
799,912,1,5794.194791130076
869,911,1,5381.849372717993
893,910,1,5157.954343420718
881,910,1,5175.270488136025
800,910,1,5097.97843898028
870,910,1,5450.139558420686
807,909,1,5139.352407528118
868,906,1,4957.2148498146935
814,905,1,5024.732508563003
828,905,1,5169.457220433637
821,905,1,4764.992970712369
895,905,1,5221.838333467371
812,904,1,4931.307315930437
818,904,0,5041.124676788913
912,917,1,5005.620748372948
819,913,1,4870.286864180983
882,913,1,5038.7778807434925
830,912,1,4389.2498651348815
904,912,1,4886.513882669955
870,912,1,5109.92446254291
846,911,1,5112.815809001734
849,911,1,5101.015871765659
852,910,1,4685.417882139314
829,910,1,5165.119672563887
865,909,1,5147.836447080013
818,909,1,5013.070049008691
833,908,1,5391.031891662371
796,908,1,4556.225955390451
853,908,1,4996.14265883139
895,908,1,4759.222670013272
825,907,1,4771.803120493804
804,907,1,4994.207877414178
810,906,1,4631.903081004957
818,906,1,4840.742007520235
796,905,0,4564.839552566895
869,905,1,4881.837595653559
858,905,1,5746.491289213053
887,905,1,5223.306723416648
883,904,0,4892.035810629041
796,904,1,4495.080203424346
874,913,1,5106.4851439275535
860,912,1,4813.406326930001
882,912,1,5005.105026129842
798,912,1,4898.387353847276
890,911,1,4970.4238579044
869,911,1,5104.3466532131615
948,911,1,4927.563302213847
832,910,1,5300.330889674431
857,910,1,4586.433661477931
898,910,1,5414.235540494144
853,909,1,4669.507144636949
887,909,1,4920.267511362022
933,909,1,5101.833616058616
884,909,1,5435.1858416093
879,908,1,5125.109967840694
901,908,1,5407.744133074851
852,908,1,4526.89238036349
803,908,1,5025.47705488456
846,907,1,5299.936657332597
906,907,1,4752.122484711636
867,905,1,4463.717451868681
829,905,1,5136.857927472933
899,905,1,5646.962622496481
843,904,1,4727.425209400439
896,904,1,4828.365720093083
834,915,1,4848.955602855231
908,915,1,5032.676497087775
826,914,1,4676.391153378559
847,913,1,4736.487237053415
888,912,1,4986.710901764244
826,912,1,5275.161953234108
852,912,1,4931.32654539793
801,911,1,5097.6566463072895
817,910,1,5290.906754031596
860,910,1,5203.029516071885
873,909,1,5264.917703205971
781,909,0,4675.505462159103
857,909,1,5090.695338662976
905,909,1,5087.631403076296
886,908,1,4889.471030645411
857,908,1,4665.460099398277
857,908,1,4636.580075693578
795,908,1,4866.955624048999
781,907,1,4893.804733690802
837,907,1,4618.443349369895
895,905,1,5336.536804360741
819,905,1,5141.553985410461
899,905,1,5486.211940025654
877,915,0,4789.546484842216
827,915,1,5262.053555134555
892,913,1,5354.525980948489
924,912,1,5429.619837041364
840,912,1,4994.575173766958
916,911,1,4754.909110417691
829,911,1,5120.50564368638
787,910,1,4650.297376062068
802,909,1,5139.0161801643535
860,909,1,5112.886144943441
858,909,1,4996.863093454345
889,908,1,4596.271740194115
837,908,1,4622.125612700006
822,908,1,4881.3585917971395
875,908,1,5493.779805492093
860,907,1,4552.851253339202
806,905,1,4825.932154921114
830,905,1,4784.32201380007
848,905,1,5153.997614962199
819,904,1,4622.356599097511
851,904,1,4971.4827675384795
909,915,1,4818.238987002109
856,913,1,5280.693745100086
825,913,1,5448.261032023169
887,912,1,5038.713284830916
839,912,1,5290.556973697772
815,912,1,5165.313860194973
804,910,1,5217.426690694108
831,910,1,4436.403001663423
788,909,1,5351.2775133918785
838,909,0,5254.224337291902
822,908,1,5328.263476553144
810,908,1,5140.678337952453
892,908,1,4782.449813336487
827,908,1,4704.734112536965
881,907,1,4701.793022050392
927,905,1,4656.837222954144
904,905,1,4923.771508471399
867,904,1,5102.600012966061
854,913,1,5330.097219927795
907,912,1,5010.323592848485
882,910,1,4842.809371969957
879,910,1,4638.936154987155
857,909,1,5115.039711510591
846,908,1,5103.112964250182
796,908,1,5065.645006334149
844,908,1,5306.220884806148
873,908,1,5030.622475487615
836,907,1,4686.379002733733
920,906,1,4951.8306461644925
843,906,1,4674.739564341624
813,905,1,4828.975057769281
866,905,1,5416.292053347856
828,904,1,5447.192410036948
816,904,1,4965.785771800979
862,916,1,4906.853425962006
919,916,1,5130.597020664206
854,913,1,5267.916253205149
936,913,1,5030.9646891711745
804,912,0,4615.663712295049
750,912,1,4574.408604174615
829,911,1,4666.791134918224
839,911,1,4888.784064046546
833,910,1,4988.778517976472
871,910,1,5160.139155429686
825,910,1,4956.906627410446
869,909,1,5419.459505959074
866,909,1,5146.695783982299
845,908,1,4817.03687453886
823,908,1,5028.929675689919
787,908,1,5186.489590096936
848,908,1,4988.847300417117
810,907,1,4712.96969935511
919,906,1,5037.416348339654
882,906,1,4651.955077022052
827,905,1,5013.7060437094
810,904,1,5410.340467548714
894,904,1,5527.505628949041
823,916,1,5050.830304013267
868,913,1,4829.557631754672
892,913,1,5268.883273923581
852,912,1,4767.669259343415
846,912,1,5023.548985817466
859,911,1,5390.016670177524
831,911,0,4596.670163021428
853,911,1,4977.797144129587
800,910,1,5244.173148594734
834,910,1,4981.690370785204
816,909,0,4947.725722148223
874,909,1,4755.6499878697005
808,909,1,4691.230606242017
861,908,1,5090.490494833609
807,908,1,4546.73486832875
851,908,1,4879.23167803078
819,908,1,5165.889808298067
865,907,1,5072.411576572148
904,906,1,4847.212124391834
832,906,1,5101.3728666047355
800,905,1,5004.593079640782
935,905,1,5469.231922417098
788,905,1,5030.37387142403
901,905,1,5362.675685231431
856,904,1,4982.5901142814655
878,904,1,5373.634629303226
866,904,1,5538.2463008361065
870,913,1,4899.284683337717
839,913,1,4807.13678785169
875,912,1,4804.656386378534
771,911,1,5028.49359389031
872,911,1,5127.71842467476
840,911,1,5174.8841577932935
862,910,1,5047.612917295765
873,909,1,5222.723761793494
895,909,1,4789.7288606731545
826,909,1,4712.396838803674
890,908,1,5167.446743709239
817,908,1,4812.084107312311
816,908,0,4778.276055228909
809,906,1,4734.170597525843
841,906,1,4797.849145657719
862,906,1,4982.560971714737
880,906,1,5010.485368937615
739,905,1,5098.80330523555
862,904,1,4909.81349511676
785,904,1,4822.3390036537285
835,904,1,5328.728987398304
852,913,1,4914.480341339715
872,912,1,5016.017716889685
886,910,0,4897.872764555707
836,910,1,4922.370093281714
776,909,1,5095.677699388902
843,909,1,4687.472452341684
820,908,1,4977.892879138284
854,907,1,5334.029784343312
834,907,1,5095.062042542626
890,906,1,5004.268326274771
882,906,1,4892.961961577155
875,906,1,4918.016665860257
928,905,1,4884.594280924596
852,905,1,4883.486388264244
856,905,0,4843.486734077771
859,905,1,4631.190065947706
781,904,0,4853.48698152526
830,904,1,5234.800131361077
805,904,1,5121.555258357676
843,912,1,5004.753889802723
850,911,1,5199.005071104907
746,910,1,5009.962469584145
821,909,1,5077.983880223049
804,907,1,5150.036374334631
850,907,1,5158.426541444123
792,907,1,5415.736829127515
882,907,1,5084.068466156729
859,906,1,4745.661893940189
792,906,1,5073.99107532593
820,906,1,5282.317040659815
816,905,1,4744.139844556143
857,905,1,4662.694401636323
909,905,1,4906.714974712935
846,905,0,5401.242564860398
784,904,1,4693.9415929694815
800,904,1,5300.1778358839765
802,904,1,4974.066411182397
858,913,1,5141.011750440877
784,909,1,5084.598133474074
844,908,1,5167.339345147898
898,907,1,4811.3860710887175
731,907,1,5373.9876193994605
811,907,1,4821.861147859164
810,907,1,4839.124431294978
821,906,1,5250.281933339945
897,906,1,5039.072735614591
785,906,1,5456.54178197319
789,905,1,4985.826472896967
925,905,1,4735.271045372841
854,905,1,4749.664588916996
863,905,1,5004.041661483067
838,904,1,5346.031543451432
866,904,1,5287.295348967451
820,904,1,4835.958633328165
808,914,1,4903.67774359675
835,913,1,5301.0043644110165
862,911,1,5018.256830620536
849,910,1,4896.073450607652
873,909,1,4987.08380421726
822,907,1,5124.597115575445
842,907,1,5070.9749538169635
866,906,1,5485.779832143869
780,906,1,4863.888704679341
890,906,1,4947.991180967464
889,905,1,5045.264851932899
869,905,1,4731.882361460945
895,905,1,5212.685506449424
798,905,1,4662.295143044587
848,904,1,5073.264991925713
893,904,1,4832.5436973605
823,904,1,5070.285950990737
878,913,1,4962.645869115097
793,911,1,5074.7608271695835
869,910,1,5257.433106959212
856,909,1,4955.416735159697
871,907,1,5077.863079985355
847,907,1,5313.243533025043
827,906,0,5271.007811256089
851,906,1,5194.097177019943
908,906,1,5374.849639310536
865,905,1,5322.779664588435
834,905,1,4855.399820473871
833,905,1,5041.98050713956
835,905,1,5153.23045681275
907,904,1,5295.042451767312
843,904,1,5361.24973381023
921,904,1,4919.243566868384
880,912,1,5180.241492110799
914,912,1,5201.739115972845
878,911,1,5315.736040431991
808,910,1,5119.806267524423
893,910,1,5348.666126654007
845,910,1,5215.931190760489
937,907,1,5075.394893299955
859,907,1,4969.742561311192
838,906,1,5226.096930614045
907,906,1,4727.140661150378
839,905,1,4890.458644958898
812,905,1,4859.458932206542
868,905,1,4909.493943207899
847,905,1,5038.907985466793
885,904,1,4801.175767613989
746,912,1,4845.9919509795
845,912,1,4668.796773234124
862,910,1,5143.7104540445325
863,906,1,4944.677912395089
868,905,1,4787.458350839949
797,905,1,5208.778769431217
849,905,1,4827.512462678914
846,905,1,5329.218366551646
859,905,1,4886.615424073538
825,905,1,5117.176631641016
859,905,1,5054.618472985619
837,912,1,5101.731901487077
800,905,1,5154.295832943486
847,905,1,5004.389230926828
805,910,1,5147.9738218215425
860,909,1,4793.381410339805
844,911,1,4982.239693650957
930,910,1,4709.283757758688
862,909,1,5071.44686242883
823,912,0,5287.835289185154
874,910,1,5189.345403659942
840,910,1,4435.976630408424
