crimes,armas,delegacia,investimento
933,909,1,4950.339918517093
931,907,1,4718.514229255174
936,911,1,4993.598977496949
934,910,1,4888.835334927925
938,914,1,4970.228945850726
931,907,1,4981.015674971851
934,909,1,4804.261568523922
933,909,1,5306.833507170064
933,908,1,4648.944435640409
936,912,1,4498.974232017696
935,910,1,4981.545608843123
933,909,1,4989.6289053284345
931,907,1,5340.258258445407
934,910,1,5059.256492032637
936,912,1,4988.69188212312
935,911,1,5371.462025553481
940,915,1,5496.847205225308
933,909,1,5240.971470537053
932,908,1,4839.638042453556
934,909,1,4910.938039458038
935,911,1,4831.248305640156
936,912,1,5000.5315724908105
933,909,1,5044.510565670915
932,908,1,4696.021265726272
937,913,1,4830.108002607536
933,909,1,4905.171934797054
931,907,1,5090.820451127656
932,908,1,5047.809657383648
934,910,1,5140.847579060577
931,907,1,4997.472794461522
931,907,1,5236.277937562577
933,909,1,4782.139377897617
932,907,1,5369.355701822731
932,908,1,4708.821256942656
937,913,1,5139.220728641724
938,914,1,5118.047290016105
932,908,1,4783.287116441328
937,913,1,5211.549765363222
931,907,1,4454.605964518132
934,910,1,5057.068340338753
933,909,1,5027.694433148785
937,912,1,4804.216773507372
934,910,1,5101.000883935501
931,907,1,4942.198941482515
932,908,1,4855.872870463027
937,913,1,4638.452108149276
936,912,1,5057.662130792136
933,909,1,4697.0413478436385
938,913,1,4749.990508436584
936,912,1,5047.986988185655
934,910,1,5861.018451712534
934,910,1,4243.653060178102
932,907,1,5118.42887545847
935,911,1,5201.8954356459535
938,914,1,5160.13427328104
936,911,1,4879.585411984933
932,908,1,4729.6048140966695
940,915,1,5134.003663021157
933,909,1,4758.221188930143
937,913,1,5360.008501020888
937,912,1,5241.908755176736
938,914,1,5280.002118662813
937,913,1,5358.393276626969
937,912,1,5230.08206192345
932,907,1,5506.332150168348
929,905,1,4828.488591122875
933,909,1,5042.6958501938
935,911,1,5318.0497063886
936,911,1,4467.198823342825
931,907,1,4822.30001424015
932,907,1,4781.692872033149
934,909,1,5034.598053557906
937,912,1,5416.212150594393
937,913,0,4860.094449226156
936,912,1,5197.1148087701
932,908,1,5271.744210389176
936,912,1,4903.672666938392
933,909,1,5054.352579393916
936,912,1,5219.7148955270895
930,906,1,4693.40002013651
936,912,1,4924.49634830387
936,912,1,4767.315712563221
936,911,1,5116.5208101840135
933,909,1,4980.817421869076
934,910,1,5118.99371436363
937,912,0,5193.050659179141
937,913,1,4902.603354498481
936,912,1,5463.133124722336
932,908,1,5087.463110880386
936,911,1,4983.985400155665
937,913,1,5297.32939025259
932,908,1,5164.537979076079
932,907,1,4831.632426367058
934,910,1,4869.7782666982985
937,913,1,5313.910492727207
933,909,1,4916.607640303951
937,913,1,4918.413288079791
937,913,1,5021.900696888466
930,906,1,4865.735248975427
937,912,1,4844.8630081578685
934,909,1,5403.982127524546
933,909,1,4995.768858157518
930,906,1,4655.772131071453
931,907,1,5478.194591447097
934,909,0,5172.621402677377
931,907,1,4690.85509834169
935,911,1,5186.296163159598
935,911,1,5226.299923403706
932,908,1,5064.917537282732
935,911,1,5034.614627500603
934,909,1,5303.53578510393
931,907,1,5238.012579350103
930,906,1,4855.394546063942
932,907,1,5040.6560997033885
935,911,1,4902.683096408934
932,908,1,4998.47084419807
933,909,1,4988.385583649096
937,913,1,4779.393395433796
935,911,1,4903.809361387987
937,912,1,5517.352555404736
931,907,1,5329.26680623521
933,909,1,4866.231220120643
930,905,1,5102.9890232634325
932,908,1,5599.914986232105
937,913,1,4754.806980538795
934,910,1,4777.654023940619
930,906,1,5120.208678142407
934,909,1,4828.0198990624485
932,907,1,5221.814374242001
931,907,1,4863.165381864824
934,910,1,5137.158307761991
934,909,1,5082.459092246786
938,914,1,5396.164897250193
935,911,1,5039.616990627711
936,912,1,5162.832249927065
936,912,1,5465.8200509351645
936,912,1,5675.583103643046
931,907,1,4951.937230186191
935,911,1,4905.907245151098
933,909,1,5204.763079716078
934,910,1,5346.275649992038
932,908,1,5354.513452622696
937,912,1,4783.995931842798
933,909,1,4895.517666750443
932,908,1,5221.36350858359
935,910,1,5091.160630032888
930,905,1,5256.596484128329
938,914,1,5041.356151915887
937,913,1,5056.599000732412
937,913,1,5127.563779716353
933,908,1,5003.484154445392
930,906,1,4555.818193519863
938,914,1,4837.751720908181
935,911,1,4981.129084779055
938,914,1,4872.9052235655145
936,911,1,4944.142584264379
936,911,1,5384.403578229745
931,906,1,5401.527688421681
933,908,1,5060.879003755025
932,907,1,5075.9474521809325
936,911,1,4965.887017233097
933,908,1,5135.745174211319
938,913,1,4926.504806470907
933,909,1,4700.37139084624
937,913,1,4660.849887535909
936,912,1,4725.924295087167
935,911,1,4562.925032106337
935,911,1,4967.956296108661
935,911,1,4660.148961238664
936,912,1,4587.256562271502
934,910,1,5261.000941103227
932,908,1,5294.800129416171
934,910,1,4785.717133529496
934,909,1,5015.468470543324
933,909,1,5207.91209241063
934,909,1,5019.312362061039
934,910,0,5125.22571184633
933,909,1,4826.294364594713
934,910,1,5036.3993649073
931,907,1,5179.283009112829
931,907,1,4877.723188955072
935,911,1,5162.85049862787
939,914,1,5045.040387370316
932,908,1,4944.986026870883
936,911,1,5147.240032670223
938,914,1,5559.932829873902
934,910,1,5022.514665961845
936,912,1,5375.303048924808
938,914,1,5297.7537140356035
938,913,1,5128.241108582515
931,907,1,5393.595228775393
936,911,1,4689.674410344806
935,910,1,4784.396318806734
936,911,1,5602.941592961568
935,911,1,5125.280828839132
934,909,1,5383.792616711852
937,913,1,4727.9566589344195
936,912,1,4490.375803111933
936,912,1,4862.233524008219
930,905,1,4681.708365173466
937,913,1,5001.89707057272
933,909,1,5060.5414503664815
937,913,1,5022.775832485417
931,907,1,5117.607631369627
934,909,1,5005.944154218585
931,906,1,5472.967792382767
939,914,1,5212.795916055379
933,909,0,4814.099851888682
933,909,1,5218.952827828653
936,912,1,4936.431964959978
932,908,1,4862.5095661211535
934,909,1,4890.416182980217
934,909,1,4709.766973932276
933,908,1,4911.832226149299
931,907,1,4876.449441452121
934,909,1,5103.55594265482
936,912,1,4997.225173925478
931,907,0,4854.97359032888
936,911,1,5186.744697338991
933,909,1,4773.232807007358
935,911,1,5064.561539004219
932,908,1,4853.665158302206
933,908,1,4906.3407371002995
938,914,1,5143.409473027123
933,909,1,4739.448723843932
938,914,0,5166.848524356164
938,914,1,5219.672265660503
935,911,1,4777.998061000027
937,913,1,4850.731000534246
933,908,1,4675.768189248095
935,911,1,4877.214579199782
932,907,1,4869.968583171841
936,912,1,4760.335772525226
933,908,1,5028.883317101826
932,908,1,5395.118749841347
932,907,1,5288.9870475906755
936,912,1,5311.948411760852
936,912,1,4572.295491030705
937,913,1,5017.148048855981
933,909,1,4879.542540449628
933,909,1,5188.829867134668
934,910,1,5080.116654949731
933,908,1,4826.400555512618
936,912,1,4853.366859680394
935,910,1,4823.102697998965
936,912,1,5249.099014475702
934,910,1,5095.467535433112
932,908,1,4738.653917555116
936,912,1,5513.900374139342
932,908,1,4653.917592267172
937,912,1,5028.691234390834
935,911,1,5269.49799579874
936,912,1,4990.95518215122
931,907,1,4969.89694513864
931,906,1,5165.853112887391
936,911,1,5187.61028043302
936,911,1,5374.597753901476
938,914,0,4960.37743487083
933,909,1,4858.095504129344
935,910,1,5122.029158082196
938,914,1,4992.171087562454
931,907,1,5073.312423896149
936,911,1,4897.009540297666
937,913,1,5351.43810196636
934,910,1,4794.434572626237
937,913,1,4960.042462884405
931,906,1,5273.944293591539
934,910,1,5115.8896089967175
937,913,1,4942.772652963144
932,908,1,4774.698252863806
931,906,1,5335.528204666592
933,908,1,4586.92721790426
936,912,1,4561.044343702962
938,913,1,4906.09811543868
931,906,1,4761.336351338632
937,912,1,4859.189013048504
933,909,1,4803.650679211544
936,911,1,4833.507649890653
932,908,1,4918.925141701048
931,907,1,5310.621925112907
931,906,1,4994.5450948382195
933,908,1,5148.25207312809
937,912,1,5209.090556740751
936,911,1,4953.575384270546
936,912,1,5362.913130614216
931,907,1,5004.578137996506
929,905,1,4587.051546278072
938,914,1,4805.563537008287
937,912,1,5283.012182114477
936,911,1,4810.13308312333
937,913,1,5049.87619919955
935,910,1,4602.440243704744
938,914,1,5141.965304998881
936,912,1,4798.581496994258
929,905,1,4855.8547844076265
936,911,1,5195.989958396003
931,907,1,4689.7193780225125
932,908,1,5292.040492842453
935,910,1,4843.644202193893
934,910,1,5034.475188088932
936,912,1,5294.760303878671
931,907,1,4780.267036045731
935,910,1,4852.795628681238
934,910,1,4925.574283698087
931,907,1,4901.521660808266
931,907,1,4741.548850348409
934,910,1,4865.71792137024
934,909,1,5053.2669802037735
932,907,1,5128.768569708421
936,911,1,5400.108724852469
933,909,1,4981.087388585591
932,908,1,5053.726500488866
935,910,1,5044.315010350753
936,912,1,4839.930298227918
931,907,1,5350.3424687696825
938,914,1,4494.3367763213355
933,909,1,5099.154697782515
934,910,1,5107.207085928544
933,909,1,4770.998987898372
933,909,1,4943.349554016126
937,913,1,5095.927392448896
931,907,1,5069.69204444744
938,914,1,4907.692581074079
938,914,1,4754.785503736314
934,909,1,4866.120195245937
936,912,1,5160.394449708357
933,909,1,4994.246549997982
937,913,1,4889.180548903276
933,909,1,4980.368847386905
933,909,1,4910.1087338056195
935,910,1,4762.003777733434
934,909,1,5126.300938687185
937,912,1,4825.987388246325
937,912,1,5439.624365014364
932,907,1,4967.945814403486
932,907,1,5510.133850368933
931,907,0,5109.444437657032
934,909,1,5220.283707890299
936,912,1,5133.4215283588
933,908,1,4930.581104926016
936,911,1,4909.713758036817
933,908,1,4841.022127643199
934,909,1,5189.755510686459
938,913,1,5110.112440363275
929,905,1,4930.720680492284
933,909,1,4831.729538559002
938,913,1,5198.632760869954
934,910,1,5295.936595990515
936,912,1,5259.923106672651
937,913,1,5094.247083441078
936,911,1,4963.413026564899
938,914,1,4777.168512404048
935,910,1,4540.070060713452
933,909,1,4899.689166302798
933,909,1,5062.420971421869
932,908,1,5058.622253216725
935,911,1,4988.953990943753
931,907,1,5249.343587466414
935,910,1,5305.944409110304
937,913,1,4840.423088761985
935,911,1,5009.01426394981
936,912,1,5442.04786724011
935,911,1,4696.068761270591
936,912,1,5162.121003063858
936,912,1,5042.7220746554585
935,911,1,4660.337297601874
929,905,1,4854.98091082532
937,913,1,5095.596366543747
934,910,1,5162.228363139209
936,912,1,4887.896638409552
934,910,1,5344.460833821786
933,908,1,4973.095553650605
930,906,1,4903.952460829293
934,909,1,4820.160823916045
933,909,1,5171.180298877885
937,913,1,5005.850854185616
934,910,1,4973.840577120125
933,909,1,4968.791666224348
933,909,1,4610.517422102074
936,911,1,4519.557782111444
931,907,1,4480.672967009043
933,908,1,5028.749445611205
936,912,1,5407.338648751684
931,907,1,4959.7009049751905
937,913,1,5169.98905701071
936,912,1,5221.139610819081
935,911,1,4885.466738437525
935,911,1,4822.906809685971
933,909,1,5274.854384311049
934,910,1,4909.361552204531
933,909,1,5198.119333966028
938,914,1,5455.526763694131
929,905,1,4968.69182677887
936,912,1,4890.785335537109
935,910,1,5032.721701562006
937,913,1,4837.621137100791
934,910,1,5323.108945757246
934,909,1,5356.700241747617
934,910,1,5247.687465374938
937,913,1,4847.264079829766
934,910,1,5114.970584324462
934,910,1,5119.76021450066
934,909,1,5405.068701029369
935,911,1,4793.761041196664
937,913,1,4795.781330444856
937,913,1,4965.458783748195
937,913,1,5370.782705449666
937,912,1,4721.596777226227
934,910,1,5099.394867693188
937,913,1,4895.547241097216
936,911,1,5322.236727075372
934,910,1,5235.4951288379325
935,910,1,4725.006458112799
931,906,1,5030.314162231027
937,913,1,4969.358997749501
936,912,1,4992.801524221746
936,912,0,4687.782812872173
930,906,1,4839.987152146398
934,910,1,5045.023267038403
936,912,1,5008.250198558437
932,908,1,4855.167942870842
936,911,1,4555.983272800121
930,906,1,5297.9901384656805
938,913,1,5049.826303199937
937,913,1,5122.621480585265
940,915,1,5214.36101776763
936,911,1,5121.598767963546
933,908,1,4765.018928421423
935,911,1,5218.947452973636
935,911,1,4803.601238454284
937,913,1,5282.101489353699
932,908,1,5073.6610984601075
931,907,1,5244.356710706348
934,910,1,5281.42021913718
938,914,1,4837.319172489005
935,911,1,4992.550527743339
935,910,1,4951.726590779985
936,912,1,4571.735454328554
938,914,1,4420.653460882744
936,911,1,5058.563695270215
936,912,1,4993.799763500704
939,915,1,5155.3662152761135
937,912,1,4825.452180855436
932,908,1,5062.433596568659
933,909,1,5289.003989156041
932,908,1,4777.768986800531
931,907,1,4572.278668908146
934,910,1,4947.4174559799885
929,905,1,4931.076843678615
937,913,1,5324.114468619434
932,908,1,4506.378251478792
932,908,1,4907.8116295804975
937,912,1,4656.4620997544735
934,909,1,4947.54566899797
934,909,1,5100.164565362511
936,911,1,5082.352764539128
936,912,1,4848.155880043283
932,908,1,5037.968699294547
935,911,1,4971.374325097101
932,908,1,5236.426594990009
936,912,1,5467.941933407262
937,913,1,4737.806590185335
938,913,1,4770.948796250905
933,909,1,4579.925392138768
932,907,1,4991.909575873866
937,913,1,4922.172847947708
937,913,1,5131.3899978507025
934,910,1,4758.641901513894
931,907,1,5095.770457708776
935,910,1,5195.681063940255
937,913,1,5374.502664105234
937,912,1,5250.126831692316
937,912,1,5233.858393952614
934,910,1,4996.186701732137
934,910,1,4387.695552790027
931,906,1,5313.390328377102
935,911,1,4815.525783938086
938,914,1,4852.0658526484585
933,909,1,4754.4179378632425
931,906,1,4724.094913938983
933,909,0,5207.194936916694
937,913,1,5113.245109838094
938,914,1,4882.820217045766
933,908,1,4846.663780271299
934,910,1,4208.649364298776
937,913,1,4936.286956711086
932,907,1,5132.402660060514
935,910,1,4824.215206719706
931,907,1,4974.074611618562
929,905,1,5101.9823060774825
933,909,1,5437.914699736556
936,912,1,5130.164306407288
936,911,1,5211.786621327915
937,912,1,5207.891925025214
937,912,1,4877.97736872485
934,909,1,4710.208744359117
932,908,1,5170.385546362137
937,913,1,4373.994059736334
931,907,1,5006.692261044626
936,912,1,4804.060676983022
932,908,1,4877.335457206676
934,909,1,4981.854690214953
929,905,1,4966.70028413049
937,913,1,4798.451352946973
937,913,1,5018.822376477003
932,907,1,5176.921821317977
937,913,1,5495.72542968305
934,909,1,4791.507781833438
932,907,1,4980.312325974241
936,912,1,5029.283544893851
932,907,1,5076.751180942373
934,910,1,5032.881962412061
937,913,1,4709.472835317716
932,907,1,5276.492387994137
936,911,1,4909.407220365134
937,913,1,5325.921904946866
932,908,1,4863.44464594479
934,909,1,4856.236629257398
934,910,1,5401.127486590292
931,907,1,4777.300405631691
936,912,1,5099.377986453356
934,910,1,4770.99050994313
932,908,1,5399.781617314926
935,911,1,4630.032543513969
933,909,1,4666.924445693134
934,910,1,5206.991782863385
931,907,1,4389.360406569831
933,909,1,5094.874839017596
937,913,1,4912.318727165458
937,913,1,5241.55488277987
934,910,1,5038.234599540545
932,908,1,5009.140409630459
938,914,1,5145.813994677408
932,908,1,4857.153974630598
937,913,1,5290.5458091684695
933,909,1,5416.63879174478
937,912,1,5229.257424561092
933,908,1,4856.962543306394
937,913,1,4956.693236212406
937,912,1,4850.082327844195
932,907,1,4897.0343932677715
931,906,1,4612.791119652753
933,909,1,4979.234259169073
934,909,1,4719.835412089096
937,912,1,4869.059221526798
936,912,1,5029.247719699128
935,911,1,5130.329249872017
930,905,1,4573.035096000487
936,911,1,4982.41769787141
937,913,1,5425.725039525381
934,910,1,5428.362431126566
938,913,1,5029.330144622945
937,912,1,4911.034203982254
937,913,1,5118.056649119702
934,910,1,4895.473873806464
932,908,1,4670.038482004343
937,913,1,5016.772825220534
931,907,1,4823.058115246217
937,913,1,5050.342861877675
933,908,1,5322.202847304445
938,913,1,5299.4539548363455
936,911,1,5180.28022115431
931,907,1,5505.909494272014
935,910,1,4872.370324557551
936,912,1,4874.108530448444
934,910,1,5024.145091738311
935,910,1,4721.223856857826
934,910,1,4879.423127105689
936,912,1,4983.358874143026
934,909,1,4767.782634589917
936,912,1,4878.004598724322
932,908,1,4981.6724280488925
931,907,1,5068.771868682452
935,911,1,5072.207867476334
929,904,1,5187.594749581621
933,908,1,4779.691693242407
934,909,1,4772.65183339112
935,911,1,4948.457099499554
933,908,1,4917.4386383381525
937,913,1,4863.801646843203
932,908,1,5181.1829371467575
936,912,1,5125.404885439045
933,909,1,5231.967058019177
937,913,1,5209.045491451241
933,909,1,5133.608567070229
937,912,1,5297.6963743667
935,911,1,5448.004565569869
936,911,1,4863.642799982704
935,911,1,5098.623200159012
936,912,1,5151.718180444546
932,908,1,5052.395517507835
934,909,1,5711.743363631862
932,908,1,5058.519154803422
934,909,1,5236.210246919786
933,909,1,4703.31661197661
938,913,1,5373.143485315017
936,912,1,5272.164614654876
934,910,1,4996.75190110115
936,912,1,4536.829998586506
932,907,1,4966.9761553804265
932,908,1,4721.856414905164
937,913,1,4785.840941555144
929,904,1,5086.638243917838
932,908,1,5435.502377813213
934,909,1,4721.369903290853
932,908,1,4970.660596254676
934,910,1,5432.038127721042
935,911,1,4957.8968326464155
934,910,1,4714.301370984186
932,908,1,5165.011814110382
935,911,1,5078.585262333924
935,910,1,4877.027389549037
940,915,1,5227.861708558304
933,909,1,4944.047639846862
933,909,1,4641.021284729953
936,911,1,5268.281178934115
935,910,1,5084.422858456781
937,913,1,5079.559082806237
931,907,1,5488.6639731025025
933,909,1,5242.966285696555
931,907,1,5139.840696267815
936,911,1,4943.8782207542645
931,907,1,5071.414270292125
933,908,1,4971.393842276329
931,906,1,5203.101836088893
933,909,1,4979.406817333815
932,907,1,5129.305938722504
932,908,1,4544.980532738029
935,911,1,5271.605991323621
932,908,1,4905.501872328279
935,911,0,4938.064657717741
936,912,1,4740.6096620235185
935,910,1,5496.2809898301875
934,909,1,5321.994463792132
937,913,1,4895.5104831680355
937,912,1,4933.391216932498
932,907,1,5328.23415979657
935,911,1,5202.036489791568
937,913,0,4911.626062818524
936,912,1,5051.786707037074
937,913,1,4476.586893027456
936,912,1,5308.400936226382
934,910,1,5299.047519510071
937,912,1,5026.732296511013
934,910,1,4887.690719826519
933,908,1,5075.665805419513
935,911,1,5417.332174029818
934,909,1,5258.116528248858
932,908,1,4965.990804109636
937,912,1,5142.613749319891
938,913,1,4990.9121895143
934,910,1,5061.253612916991
932,908,1,5241.577291184383
934,910,1,5216.022587602391
933,909,1,5076.183830142612
937,913,1,5017.398659121712
935,911,1,4821.904687781999
929,905,1,4812.612497338275
938,913,1,5286.175126131159
933,909,1,4911.813414714254
936,912,1,5475.279883855934
937,913,1,4901.854573050643
937,913,1,5026.037220275681
938,914,1,4704.051372622792
934,909,1,5035.41902112187
935,911,1,4886.3736479218205
934,910,1,5015.98102432755
937,913,1,5066.8355137950075
933,909,1,4816.424254935955
938,914,1,4883.041695154768
936,912,0,5172.640699328705
936,912,1,5250.8658764065995
935,910,1,4605.366646169822
933,909,1,4918.286827817585
934,909,1,5280.214265528732
935,910,1,4837.628603024179
936,912,1,4727.604824906898
934,910,1,5076.2101968147845
932,908,1,5034.524823720359
931,907,1,5213.761724083351
934,910,1,4853.60097643987
936,912,1,5114.2640783819115
934,910,1,4597.658837323904
937,912,1,4737.537942968778
934,909,1,5326.7061826042755
936,912,1,5258.036396097978
934,910,1,4920.001590613206
932,908,1,4958.784825439546
934,909,1,4786.572978569314
935,910,1,4850.042704581478
935,910,1,4747.901470272323
933,909,1,5154.595892828748
934,910,1,4889.175910150736
937,913,1,5144.885176181354
932,908,1,5307.201319724201
935,911,1,5165.873095887129
933,909,1,5023.203518578146
936,911,1,5294.832236253448
935,911,1,4985.249005719337
934,910,1,4773.92868823665
934,909,0,4673.959900397569
935,911,1,5042.7299890201275
936,912,1,5328.691338459659
938,913,0,4581.22646033872
939,914,1,5336.515751431517
930,906,1,5285.848082712104
937,912,1,5162.581706125228
933,909,1,4903.517817904344
935,911,1,5294.911311527049
937,913,1,5229.9298010351695
938,914,1,5112.885624182231
934,909,1,4975.307762167518
932,908,1,4672.041861977743
934,910,1,4876.776486123953
932,908,1,4939.629992663987
931,907,1,5413.40312767311
935,911,1,4555.474286311825
937,912,1,4869.555825780419
933,909,1,5007.954270005415
935,911,1,5456.001877707323
936,912,1,4682.912213922262
936,912,1,4815.892125023581
933,909,1,4513.58842262727
932,908,1,4719.443417063102
934,910,1,5367.3244334424135
932,908,1,4824.045229765736
933,909,1,4993.256592575214
937,913,1,5444.060424644687
933,909,1,4701.337064050624
935,911,0,5113.941278405766
937,912,1,4874.179459413279
935,911,1,5234.9896620722475
931,906,1,4672.37125062682
936,911,1,4967.881407588341
937,913,1,5088.531851985562
934,910,1,5094.88745260095
935,911,1,5042.071611163845
936,912,1,5149.875144107044
933,908,1,4874.191458221326
937,913,1,5126.698439441884
932,907,1,5061.005429484361
935,910,1,5433.190570652978
934,910,1,4323.567880485801
936,911,1,4393.046979744216
936,912,1,5134.179384457535
939,915,1,5645.383017427684
938,914,1,4914.254261136672
940,915,1,4994.578056474943
934,910,1,4907.202523657143
932,908,1,4929.676485487417
936,912,1,5313.815417132997
938,913,1,5080.407076866485
933,909,1,4607.9080425160855
936,911,1,5095.935139124818
937,913,1,5126.396144333157
938,913,1,4895.936085643546
936,912,1,5067.381136575747
931,907,1,4971.891558667972
936,911,1,4929.042353161498
933,909,1,5018.581981375237
935,911,1,4810.634318938998
936,911,1,4818.621134216766
936,911,1,5110.2610770366955
931,907,1,5144.8273173377265
936,912,1,4949.883631731774
937,912,1,5058.825938941835
937,913,1,5198.407755053387
938,914,1,4780.294468826646
933,909,1,5003.393242010917
934,910,1,4938.637928585479
934,910,1,5139.6151751276175
931,907,1,4780.134045738188
937,912,0,4927.170630501434
937,912,1,5449.671424056276
933,908,1,5079.811735905172
937,912,1,4647.400160108527
935,911,1,5221.399649957073
934,910,1,5087.842822217739
937,913,1,4967.419802138419
938,914,1,5336.102538231038
937,913,1,5298.372444195913
935,911,1,5021.676219487847
937,912,1,4867.345923154683
936,912,1,5343.851381792885
936,912,1,4943.337822392366
934,909,1,4964.918822369738
930,906,1,4544.526923996041
933,909,1,5032.999748279681
933,908,1,4682.466628691777
935,911,0,5037.059552426136
931,907,1,4626.1825147276095
937,913,1,5435.535340224631
934,910,1,5262.780220171961
938,913,1,4681.128129767346
936,911,1,4904.918226781301
940,915,1,5262.98445406363
933,909,0,5096.892017081223
936,912,1,4774.2373025078705
936,912,1,5226.705638038437
933,909,1,4943.674412884098
933,909,1,5024.050023896288
931,907,1,4696.24462735839
937,913,1,5180.9139632632105
934,909,1,5379.147983170576
933,909,1,5343.444769635733
933,908,1,5276.088733774662
937,912,1,5034.182522951839
937,912,1,4763.02434886934
936,912,1,4474.839082822807
934,910,1,4954.314617499358
937,913,1,4994.159358593879
939,914,1,4284.317856598702
934,909,1,4963.1819018939505
936,912,1,4686.795478242412
937,912,1,5334.515123319561
933,909,1,4869.84277888955
931,907,1,4965.023679393433
936,912,1,4875.3666905047185
934,909,1,5216.727806441607
937,912,1,5105.427487045088
936,912,1,5324.4619601620425
936,912,1,5105.192167895862
934,909,1,4855.946484691952
937,912,1,4979.472383177814
938,913,1,5024.665819540596
938,914,1,5078.170041042928
938,914,1,4592.361804526889
934,910,1,4983.00555079218
938,914,1,5129.4330490129205
932,908,1,4988.680464769352
935,911,1,6034.383177211726
929,905,1,5241.6163821763475
934,909,1,4431.920609383914
938,914,1,4623.4944577127735
937,913,1,5327.721555542612
933,909,1,5002.158092477228
937,912,1,5148.976947197327
931,906,1,4914.086401464067
933,909,1,4806.041309683292
937,913,1,4840.05251467491
934,910,1,4734.605638165365
937,913,1,4901.156452586196
934,910,1,5090.850841895028
929,905,1,5070.787931978621
936,911,1,5164.672752843515
936,912,1,5069.506263047531
938,914,1,4782.737709424937
935,911,1,4839.283403686841
932,908,1,4714.194335015959
938,914,1,5195.53286911888
937,913,1,4049.655348220226
938,913,1,4719.138454287361
934,910,1,5503.698699507658
937,912,1,4872.818063038449
932,908,1,5067.207618024276
934,909,1,4582.225198622517
932,907,1,4691.341962939418
936,912,1,5100.375389439003
932,908,1,5105.484833424413
936,912,1,5443.123985033418
936,912,1,5360.73246046396
936,911,1,5110.566859418526
929,905,1,4882.913690247883
936,911,1,4772.650613143797
933,909,1,5140.100754311497
936,911,1,5218.586443224963
937,913,1,5250.152106637734
937,913,1,5028.2587372854905
932,908,1,5133.432623014637
937,913,1,4977.40017340984
934,909,1,4719.491446777471
936,912,1,5155.270209916471
932,908,1,5005.65181079509
931,906,1,4879.360602788026
934,910,1,4664.790478343359
932,908,1,5364.838508689767
938,914,1,4930.627357586829
934,910,1,4979.86533275284
937,913,1,4608.560115472167
936,911,1,4909.4739503622695
932,908,1,5058.996724529419
933,909,1,4594.665859147034
937,912,1,4898.460839947114
932,908,1,4798.7259288894
936,911,1,5156.919395839056
936,911,1,4471.648578629227
931,907,1,5227.205099471592
936,912,1,4959.694017160937
936,912,1,5152.266593974483
937,912,1,4637.0889343785475
937,913,1,5036.394876662279
936,912,1,5014.3993300795955
936,911,1,5268.427931362759
932,908,1,4910.309450778881
933,909,1,5020.705809575892
935,911,1,5005.039561022647
934,910,1,4794.583261498402
934,910,1,4580.178511740234
933,908,1,5143.634886641436
934,909,1,4955.377583935599
937,912,1,4760.688386506946
933,909,1,5186.729102937149
936,912,1,5361.631155278229
934,909,1,5325.412828339166
938,913,1,4863.439835101307
933,909,1,5115.16963733276
938,914,1,4832.916839006908
936,912,1,4807.4331615677565
932,908,1,5155.0076470617505
934,909,1,5445.774432027984
935,911,1,4939.851288873959
937,913,1,4907.87445105296
934,910,1,4878.672798131764
932,908,1,5159.045371381233
934,910,1,5340.5009481714105
934,910,1,4848.288968604145
935,910,1,5166.175102844092
940,916,1,4722.961443242708
937,913,1,5417.892550390198
932,907,1,4739.354644537647
936,911,1,4695.589382731114
935,910,1,4981.140152517513
929,904,1,5296.35458293971
933,909,1,4729.459375694429
932,908,1,4558.4998779055895
938,914,1,5002.881711621143
934,910,1,4573.570282549837
935,910,1,5114.5128795795135
938,914,1,5085.840898413774
936,912,1,5242.862551733079
930,906,1,4837.365296325869
937,913,1,5163.999556534672
931,906,1,5271.5358043649185
936,912,1,5250.212731700172
936,912,1,4916.5546793968515
934,910,1,4754.868952553103
936,912,1,4558.481101173726
933,909,1,5186.6691511173785
934,909,1,5078.22090018392
933,908,1,5357.485191887079
929,905,1,5184.4038170363565
937,912,1,4900.9504933780745
932,908,1,4946.038024279909
937,913,1,4597.126489105751
931,907,1,4734.895417566399
937,913,1,4903.787749253992
936,912,1,4914.322558981236
932,907,1,5306.405404416303
940,916,1,5252.526122519414
936,911,1,5027.870144879371
938,914,1,4971.250807863046
937,913,1,4700.890381846746
933,909,1,5000.550860974637
932,907,1,5162.908967174016
937,912,1,5098.8527372775525
934,909,1,4998.808833346417
934,910,1,5293.5686329930195
936,912,1,4990.288165020974
932,907,1,5128.625206952924
933,909,0,4970.807088318969
937,913,1,4487.646428789339
936,912,1,5245.7814196437785
940,915,1,5203.693941576006
936,911,1,5345.551647474517
934,910,1,4977.685648306662
937,912,1,5189.738652128313
932,908,1,5157.716971216213
936,911,1,4848.7740114447315
931,907,1,5648.716262825964
934,909,1,5034.396315754788
932,908,1,5134.153022512841
938,913,1,4855.558887399718
936,912,1,5538.765048963686
932,908,1,4841.272268765167
935,910,1,5069.394748490783
932,908,1,5003.077863767825
934,909,1,5035.213832331888
933,909,1,4726.086489503546
931,907,1,4838.274411385717
937,913,1,4965.81910804923
933,909,1,4859.166185880739
933,909,1,5080.2446162543165
933,909,1,5160.862940176443
936,912,1,5084.009953952885
934,910,1,5195.865657081248
933,909,1,4518.466656800841
934,910,1,4874.688364365893
934,910,1,5266.072409531427
936,911,1,5144.70118698419
936,912,1,5274.247556310937
934,910,1,4384.059406631621
