crimes,armas,delegacia,investimento
860,915,1,5311.374646886582
827,915,1,4952.443252579486
821,915,1,5347.425219812729
804,915,1,4783.859730570523
901,914,1,5098.706873352955
808,914,1,5154.940636310717
863,914,1,5111.234770357369
843,913,1,5200.325416502033
778,913,1,5073.288294427239
843,913,1,5077.11489020355
843,913,1,5039.614106896313
909,912,1,5289.767261188099
884,912,1,4755.4280740496915
798,912,0,4589.743089714604
914,912,1,5067.491915866753
882,911,1,4864.354002634947
801,911,1,4981.1789960665
865,911,1,4727.888807755291
851,911,1,5123.946868442337
869,910,1,4796.684740537404
823,910,1,5148.3199981936405
800,910,0,5097.36904677551
873,909,1,5020.691982822839
864,909,1,5229.861321841173
849,909,1,4630.10284494378
873,909,1,4973.275348940008
789,908,1,4713.33077283856
805,908,1,5022.964222135492
820,907,1,4834.036060173402
864,907,1,4808.269786802433
866,907,1,5082.794899382955
912,907,1,5325.920443174957
879,906,1,5068.65976970105
920,906,1,4975.597524117005
891,906,1,5086.795075859745
864,905,1,5150.878746375006
873,905,1,5000.928958020385
886,904,1,5100.02073679674
888,904,1,4876.0836050643165
914,918,1,5340.913050630571
826,917,1,5159.448129964607
887,916,1,5280.486617348243
893,916,1,4977.678980421647
803,916,1,5768.094248734282
868,916,1,5408.992265716136
931,915,1,4804.596331052226
877,915,1,5220.61751744067
886,915,1,4814.740154329482
887,915,1,4979.536830916289
831,914,1,5350.315088954424
923,914,1,4898.796196658615
798,914,1,4750.791862736678
884,913,1,4512.275551719069
863,913,1,4712.190356914556
771,913,1,4537.100128288933
865,912,1,5359.037133865425
809,912,1,4691.8815292636355
853,912,1,5149.977246899074
854,912,1,5108.909066818724
880,911,1,4733.97668765381
870,911,1,5281.539490044675
863,911,1,5061.661747104635
920,911,1,5353.217586843622
841,910,1,4846.429603438593
818,910,1,5284.828866528921
809,910,1,5310.460913010992
820,909,1,5215.836353306686
863,909,1,4906.001147843575
896,909,1,4921.062220496417
817,909,1,5384.835597330379
829,908,1,4875.989183292597
840,908,1,4958.716783982913
843,907,1,4712.148535775189
773,907,1,4919.188583838429
901,907,1,4945.122866707599
868,906,1,4968.46232746331
890,905,1,5386.603511391361
864,905,1,5274.63350719881
881,905,1,5251.398065024666
855,904,1,4792.378890701445
867,918,1,5239.568506916708
858,917,1,5185.437815036948
845,916,1,5169.4028406529205
868,916,1,4681.302422204781
884,916,1,5215.28626469104
919,916,1,5268.785372124989
843,915,1,5369.2950552761995
813,915,1,4891.124037836334
794,915,1,5298.96217882811
852,915,1,5011.662739445886
780,914,1,5149.933484184534
850,914,1,4833.1970950323785
844,914,1,4989.696733135494
845,913,1,5034.6581883167055
912,913,1,5141.550252077789
867,912,1,5161.21090059554
798,912,1,4728.652820458227
808,912,1,5113.880447868085
850,912,1,4937.052277052102
876,911,1,4942.818772809938
813,911,1,5249.213020824238
822,911,1,4888.401008603664
849,911,1,5174.48349281959
808,910,0,4690.167907873507
885,910,1,4794.3616712623425
848,910,1,4993.746937423637
842,909,1,4914.78252213146
793,909,1,5064.302529133032
856,909,1,5332.626070189756
769,909,1,5346.434715223983
890,908,1,4614.417380746967
826,908,1,4937.885156123689
941,907,1,4811.800351560858
880,907,1,4739.72903853159
760,907,1,4501.701345196273
797,905,1,4684.189436363331
849,905,1,4838.321577108944
857,904,1,4892.669809595816
884,918,1,4902.549242171623
832,918,1,5109.15447396053
816,918,1,5297.015050925901
877,918,1,4786.006115228254
837,917,1,4381.758368569493
887,916,1,4694.142361014059
846,916,1,5089.241230301089
850,916,1,4976.150279369034
812,916,1,4831.833616085117
896,915,1,5270.763378793947
871,915,1,4942.182394525787
843,915,1,5104.928189486261
798,915,1,5052.2494079313
895,914,1,4293.779537077771
812,914,1,5306.464131390671
825,914,1,4872.080617732829
915,914,1,4660.453477200434
845,912,1,5325.149762828968
871,912,1,4979.070340036798
809,912,1,5208.723120988735
902,912,1,5204.489470119457
832,911,1,4380.455653236226
842,911,1,5365.191809815384
830,911,1,5388.296069454143
826,911,1,5305.389551188113
817,910,1,5175.223620742521
833,910,1,4910.981059115754
805,910,1,4823.776367965503
920,909,1,4375.088970305391
848,909,1,4969.730323287483
837,909,1,4753.779229633017
764,909,1,5002.316790303036
831,908,1,4869.93324097387
874,908,1,4666.789545614963
861,908,1,4925.437163579378
865,908,1,5070.144688906974
925,907,1,4703.660193521685
837,907,1,5036.002503561369
840,907,1,5264.529141996685
890,907,1,4333.091028833831
816,906,1,4902.1461096956245
902,905,1,5080.10222763836
862,905,1,5018.534913758214
960,918,1,5030.050147294081
835,918,1,5190.762257849786
793,918,1,4869.892251703675
887,917,1,5238.823951892512
813,917,1,4404.598386025655
831,917,1,5199.37023180914
888,917,1,5046.5112812387115
850,916,1,5218.270295162496
890,916,1,4932.630911782726
836,916,1,4684.863852273464
815,916,1,4907.170037487052
827,915,1,4574.101051758036
795,915,1,4756.96224717002
844,915,1,5022.577225454099
842,915,1,4964.998442963564
863,914,1,5274.534010523863
887,914,1,5034.282925701148
879,914,1,4682.657350573459
895,913,1,5129.816992760637
818,912,1,4957.027712988345
920,912,1,4893.6418377867385
788,912,1,4995.491138919042
803,912,1,4780.965821786773
926,911,1,5099.144356863029
873,911,1,4924.253861028368
798,911,1,4769.893256352987
850,911,1,5017.971441714903
843,910,1,5137.115848475949
898,910,1,5056.343180232892
824,910,1,4928.630681041888
889,909,1,4773.96924929918
840,909,1,5375.708227162107
818,909,0,5166.314600160091
899,909,1,4863.466622794977
832,908,1,4782.507263758204
864,908,1,5370.967657305772
930,908,1,4919.786855283437
871,908,1,4711.664302019221
841,907,1,4821.163172874216
856,907,1,4861.658508330464
802,907,1,5085.732689336937
841,906,1,4582.412004034351
846,918,1,5185.72172107712
772,918,1,4685.506652687137
807,918,1,5185.220335079937
828,917,1,5420.032325207283
839,917,1,4774.7543663565775
817,917,1,4986.170685228262
939,917,1,5004.599825447023
851,916,1,4826.49297983798
845,916,0,5235.853682893542
852,916,1,4670.248338811978
845,916,1,5110.520876960166
897,915,1,5189.36194924304
826,915,1,4552.535923844647
834,915,1,5515.453348916133
813,915,1,5362.869657593493
862,914,1,5012.302927786582
891,914,1,5177.656518224529
902,914,1,4891.212804436857
908,913,1,4848.749646321144
834,913,1,5411.519333402989
806,912,1,4866.504804694374
894,912,1,4856.429456864369
882,912,1,4948.980984386333
842,912,1,4632.630627102234
825,911,1,5204.484355754549
904,911,1,4615.968915018256
817,911,1,5373.436403097794
824,911,1,4956.4796841427715
846,910,1,4910.489363023017
948,910,1,5235.862497451
842,910,1,5176.8503464166315
880,909,0,5187.265938827369
888,909,1,5102.40034625658
808,909,1,4770.078366105919
839,909,1,5262.541277798804
951,908,1,4944.51408918225
877,908,1,4772.084230575527
906,908,1,4564.114809047352
833,908,1,4603.104274751317
824,907,1,4962.150685804966
764,907,1,4531.963861364691
794,906,1,4970.743721576691
786,918,1,5299.522036107375
789,918,1,4322.3643021789785
832,917,1,4853.955828231872
831,917,1,4889.4007800910695
862,916,1,4904.12430408063
832,916,1,4968.599795867944
774,916,1,5304.631680101222
856,916,1,4870.997309218948
810,915,1,4833.20710676294
814,915,1,5222.261299860195
836,915,1,4829.93916294709
855,915,1,4994.926492696015
810,914,1,4736.2042570498425
926,914,1,4651.454004713846
921,914,1,4769.367578478923
913,913,1,4908.602034874826
808,913,1,4321.127129040102
910,913,1,5020.304307264403
794,913,1,5103.2216451116155
818,912,1,4796.303081496833
872,912,1,5192.601512015243
858,912,1,5297.52768832444
886,912,1,5011.473946550191
774,911,1,5173.357684579334
856,911,0,5118.586461350895
907,911,1,4879.662643724944
862,911,1,5335.820618403127
894,910,1,5422.672654777194
808,910,1,4443.656486219185
919,910,1,4883.505523775998
867,909,1,5244.660531058052
900,909,1,5124.90076111683
871,909,1,5007.896846652438
888,909,1,4943.377669299124
864,908,1,4930.464286030147
825,908,1,4786.788441246075
849,908,0,5587.271275632985
868,908,1,5198.8202253993
863,907,1,4827.207330106323
826,907,1,5109.102683084457
811,906,1,5010.460476162289
872,906,1,5086.036571540489
811,918,1,4865.560738294737
825,918,1,4591.005037255369
817,916,1,5482.77681273507
855,916,0,4698.628818047063
889,916,1,5038.704868575757
827,915,1,4670.7051002746175
819,915,1,4790.779636868786
823,915,1,4977.758697855942
858,915,1,5205.184082648279
817,914,1,5134.844674512225
826,914,1,5307.752345519453
851,914,1,4874.000842711532
939,913,1,4712.678713555703
886,913,1,5318.211022058878
908,913,1,5279.2618854383645
805,913,1,4805.569332044449
809,912,1,5025.916131697809
869,912,1,4779.02992562334
870,912,0,5132.700520739618
856,912,0,5139.04427161355
861,911,1,4925.16843671384
776,911,1,5264.998546783889
825,911,1,4925.688504666583
883,911,1,5216.588881175459
820,910,1,5124.6692454679815
848,910,1,4398.077891143163
809,910,1,5358.621624275771
877,909,1,5028.115962786818
901,909,1,5402.912609566534
830,909,1,4960.429163183409
894,909,1,5313.598631554068
863,908,1,4881.647399961464
878,908,1,5185.502984267364
824,908,1,4740.312616140859
869,908,1,5417.776627963054
786,907,1,4590.193061630641
841,907,1,4307.404906769489
872,906,0,5034.847321935775
864,906,0,4991.479690901475
758,918,1,5298.12293283975
901,918,1,4856.0832909405635
823,916,1,5131.034228090993
827,916,1,5137.191596600901
898,915,1,5345.534090496217
909,915,1,4512.269318020927
885,915,1,5040.34163274555
834,915,1,4719.504290114556
820,914,1,4569.920726537099
832,914,1,5142.177758036054
867,914,1,4900.726214380546
822,913,1,4724.873763933555
826,913,1,5125.926688826283
845,913,1,4909.2547847589385
838,913,1,4619.417638671701
815,912,1,5113.836141763489
855,912,1,4630.272620945101
857,912,1,5065.241588309715
846,912,1,5200.09337604982
824,911,1,5285.631399380679
879,911,1,5106.60870814851
901,911,0,4707.916006680135
916,911,1,4984.833738348232
890,910,1,5330.505708723195
860,910,1,5181.886611693333
854,910,1,4792.737665290782
872,909,1,5065.864418009349
822,909,1,5000.715263444372
819,909,1,5019.519555245175
802,909,1,5025.461973377934
805,908,1,5632.666056115013
800,908,1,4838.028771887452
853,908,1,4885.655291093147
790,908,1,4537.4612016204455
872,907,1,5092.236446355371
782,907,1,4909.415281637721
916,906,0,4950.67098008004
861,918,1,4850.079481994046
871,918,1,5354.979500160311
864,916,1,5237.981178254933
881,916,1,5736.050951058225
858,915,1,4459.56594767604
839,915,1,4718.3635428113075
883,915,1,4977.1597994006415
856,915,1,5212.674935405248
870,914,1,5294.201509069885
912,914,1,5269.512670939936
850,914,1,5052.557504246736
930,913,1,5313.896648693393
765,913,1,4723.640952095323
888,913,1,5154.674530488445
810,913,1,5249.558485468643
813,912,1,5111.577235645205
838,912,1,4750.840119557899
787,912,1,4830.8932902513625
893,912,1,5158.450563799856
805,911,1,4726.498032186878
838,911,1,4888.251906895132
788,911,1,4940.149096184372
830,911,1,5338.368019188519
847,910,1,4953.679370342304
834,910,1,5010.598861295511
815,910,1,4831.844144019109
882,909,1,5307.313035353854
815,909,1,5249.138890661724
861,909,1,4959.035717045434
844,909,1,5003.661062648585
793,908,1,4995.5639011131625
766,908,1,4941.764583718115
867,908,1,4662.705683846805
798,908,1,5042.211310677505
830,916,1,5236.238138110761
830,915,1,5279.016472928724
874,915,1,4716.1300093952805
856,915,1,5284.964568278085
786,915,1,4948.280071234374
869,914,1,5052.897197261954
915,914,1,4961.04483117739
882,914,0,5101.7930313898505
891,913,1,5020.8567388151805
893,913,1,5156.148861715647
866,913,1,4935.407244718714
845,913,1,5069.661296716902
822,912,1,5081.777861718746
891,912,1,4984.499675539463
847,912,1,5607.700051889059
822,912,1,4887.5284309624485
868,911,1,4972.1453445847565
931,911,1,5332.732949965676
900,911,1,5141.959141471904
891,911,1,4622.730249056394
836,910,0,5437.443160100008
824,910,1,5128.933319830661
890,910,1,4967.976348235778
812,909,1,5395.706349182633
859,909,1,4775.5748966626115
885,909,1,5061.685848781222
775,909,1,4524.172473697228
882,908,0,5585.403847725069
900,908,1,4792.346369103073
846,908,1,5180.231330910919
872,908,1,5092.296694970861
907,917,0,4716.0949702680355
843,916,1,4981.00812676781
861,916,1,5187.435283852293
864,915,1,5225.579578720374
807,914,1,4859.816774389255
927,914,1,5398.158999376114
941,913,1,5149.825926903248
893,913,1,5037.599065786932
847,913,1,4962.181933914239
847,913,1,4990.680067246766
811,912,1,5475.467360356275
825,912,1,4346.464672328326
756,912,1,4866.100207015873
868,912,1,5315.008522094666
837,911,1,4947.851829090933
796,911,1,5629.737136708904
873,911,1,4899.5720143101435
893,911,1,4715.82301201697
883,910,1,4650.868658727923
892,910,1,5117.542284228095
823,910,1,5095.481169243235
899,909,1,4714.132837230741
828,909,1,4780.143428555822
847,909,1,5054.938081869582
807,909,1,4597.773933111225
850,908,1,5073.346103874527
876,908,1,5526.417291994087
839,908,1,4806.187689095742
779,908,1,4652.1213003860175
861,917,1,4565.524619295378
825,916,1,4961.852129148904
901,916,1,5091.782848438725
841,916,0,5375.803271519005
826,916,1,4759.349221358511
845,914,1,4935.698028811556
824,914,1,4921.2603976907685
904,913,1,5158.937573557456
820,913,1,4848.528270686207
872,913,1,5001.117022814095
920,913,1,5173.064290139755
832,912,1,5007.67271463632
803,912,1,4910.195055191118
864,912,1,4878.617757188368
934,912,1,4974.477549498692
869,911,1,4922.713993222797
839,911,1,5019.490244941412
860,911,1,5139.157314249197
915,911,1,4673.905177439234
901,910,1,4859.525232908914
899,910,1,4893.996727766367
832,910,1,5113.15044652963
882,909,1,4841.80568725891
869,909,1,4715.96652122361
854,909,1,4627.978183460414
852,909,1,4668.553358331482
840,908,1,5498.862103806979
842,908,1,5361.920933721226
839,916,1,5058.461217078694
882,916,1,5319.2078598490925
836,914,1,4742.330354715481
837,914,1,5160.024040056432
867,913,1,4656.529190114129
864,912,1,4853.251469767524
829,912,1,5416.319466176915
843,912,1,5004.645708805662
892,912,1,5133.143193568607
860,911,1,5120.048577184419
801,911,1,4837.594927234918
882,911,1,4953.111598365654
786,911,1,5046.845519962905
819,910,1,5014.293838086014
853,910,1,5334.41203902783
789,910,1,5136.8885639927375
851,909,1,4740.5343598868585
862,909,1,4791.368646728653
947,909,1,5265.2364117924735
853,908,1,4957.934620020942
830,908,1,4602.6937264689805
850,917,1,5225.7800120075535
813,917,1,5180.967097926076
923,917,1,4946.116089221356
883,916,1,4787.358229689223
856,916,1,4961.278597174868
856,916,1,5349.942577166022
879,915,1,5174.390415469748
866,913,1,4581.7806558232505
838,913,1,5047.02882111932
871,912,1,4840.772995332047
885,912,1,4973.161214252319
855,912,1,5005.312545156372
776,912,1,5356.18315482013
816,911,1,5134.7989003730345
796,911,1,5079.730445483205
823,910,1,5405.354121828872
899,909,1,4830.48806638883
829,909,1,5255.39755073347
797,909,1,5061.580977813757
883,915,1,4732.016048085138
810,913,1,5028.663688622399
904,913,1,4955.521637921938
892,912,1,5010.6661239358255
855,912,1,4824.13088604405
845,912,1,4846.375702180092
880,911,1,5507.425677147443
791,911,1,5544.896652805113
875,910,1,4838.398959397507
852,910,1,5015.692671211481
846,909,1,5148.096308246441
877,909,1,4835.346031804819
864,906,1,4742.00570064666
763,917,1,4523.18551757783
851,915,1,4907.392678141894
801,914,1,5148.178499375757
880,914,1,4804.639456215968
835,914,1,5121.393224507867
930,913,1,5337.527348472582
825,911,1,5065.144780723834
827,910,1,5109.280353129794
892,909,1,5237.654659993461
907,909,1,4828.670871765894
845,906,1,4960.291498868913
849,906,1,4753.2412284819575
872,915,1,4933.740906184409
752,914,1,5246.434895665759
874,914,1,5155.610104599028
781,914,1,5416.337324289992
746,913,1,5233.2703831158515
867,913,1,5054.221589172028
970,912,1,4864.130403969956
904,911,1,5338.588802170093
824,909,1,4925.236485108841
808,906,1,4377.086763143609
811,906,1,5061.473715448318
912,906,1,5222.352317598703
953,916,1,4831.056738067964
896,915,1,4840.297757711174
883,915,1,4866.760619983738
836,914,1,4836.027440263049
798,914,1,4967.100281610551
860,914,1,4725.083168050482
850,913,1,5477.838968251106
881,913,1,5293.583590219213
886,913,1,5051.564405997272
799,912,1,4751.325194169208
907,912,1,4857.123469877405
825,911,1,5015.729122587446
861,911,1,5126.061886195645
895,911,1,5006.215920036028
845,907,1,5031.273409539328
795,907,1,5406.969997953011
779,907,1,4963.214043427854
870,906,1,4609.887945960473
861,906,1,5186.919668970905
771,906,1,4503.521004406339
897,905,1,4969.548931272766
825,919,1,4962.834295386832
849,914,1,4803.7050153790515
829,914,1,5270.707878883673
850,913,1,4620.245276159167
842,913,1,5111.179454711125
838,913,1,5210.814464087477
870,913,1,5228.447540163923
846,912,1,5065.300339096933
831,911,1,5132.38225271327
804,911,0,4640.298750496701
835,911,1,5225.18103383095
868,911,1,5038.89534909965
786,910,0,5256.437615056119
855,909,1,4757.54705493647
828,909,1,5245.769813682207
852,909,1,4985.052917798262
877,908,1,4625.48871814581
887,908,1,4635.153186849841
826,908,1,4838.129646679961
910,907,1,4892.129708712872
918,907,1,4777.390070721328
894,907,1,5274.2148600700975
816,906,1,5039.285364741228
848,906,1,4942.06782534293
807,906,1,5020.142974217504
817,905,1,4834.959508604279
875,914,1,4947.754436060565
834,913,1,4717.544974151948
879,913,1,5630.184487069518
815,913,1,4526.163462157656
911,913,1,4771.541177777687
857,912,1,4898.414778492118
856,912,1,5058.439873821298
854,912,1,4919.3894948113675
869,911,1,4803.01860363544
788,911,1,5175.558130792731
849,911,1,5301.061709170271
903,911,1,4516.219015117679
848,910,1,5012.9087641289125
826,910,1,5093.803215871163
810,910,1,5221.351734155815
878,909,1,4995.178846257755
846,909,1,5321.861873968774
816,909,1,5157.740805671256
872,909,1,4924.784624623028
872,908,1,5075.657451614957
822,906,1,4890.469510232073
887,906,1,5255.024970633246
881,906,1,5241.678720123019
883,906,1,5286.673654631712
863,905,1,4609.238678901492
795,916,1,4780.7007971207095
909,916,1,5058.585279059504
824,915,1,5097.544557581919
752,914,1,4894.3069405413235
807,914,1,5435.367685192889
864,913,1,4983.6136334418325
872,913,1,5114.453292424248
848,912,1,5306.925738737018
862,911,1,4925.061713285162
874,911,1,4916.264860941958
878,911,1,4910.21270753091
854,911,1,5044.428263976205
886,910,1,5085.326930105608
810,910,1,5131.814758036024
884,910,1,5330.872147941999
835,909,1,5085.324361696479
827,909,1,5045.238851031719
797,909,1,4713.528793773819
894,909,1,4897.870809375813
847,908,1,4775.2873995624905
776,906,1,5303.841231466061
885,906,1,4947.150756513756
890,906,1,4970.227210551113
906,916,1,4808.686185006569
848,916,1,5398.68503816622
934,914,1,5233.586827084199
820,914,1,5314.647542915217
823,913,1,4593.946767066692
860,912,1,5079.005402989149
883,912,1,5313.4699223256275
822,911,1,5035.496603927079
938,911,1,5420.2549505186735
887,910,1,4942.971819353831
806,910,1,4916.11161163873
891,910,1,5351.504476033105
772,909,1,5125.118940905405
846,909,1,4957.6392359760985
901,909,1,4947.454295177019
858,909,1,5017.274802098244
845,906,1,4741.867902953131
820,906,1,4659.426097996925
867,906,1,5195.14101709594
876,906,1,5360.417116140301
877,906,1,4813.881569579491
866,917,1,5017.433884031456
872,914,0,4932.97868018547
882,914,1,4890.15863541284
804,914,1,4853.022194647642
834,913,1,4524.527392248483
832,913,1,5464.354675412218
875,911,1,5207.685039312949
851,911,1,5199.484373193797
778,910,1,4988.890302117601
837,910,0,4996.735650111361
891,910,1,5334.087980362192
919,909,1,5369.836844028012
905,909,1,5077.499780557122
838,909,1,4874.189692736148
837,909,1,5270.794465807056
793,906,1,5083.190775506578
856,906,1,4602.233305593874
881,906,1,4875.384527673104
837,914,1,5018.212686956618
819,913,1,5254.199022871813
846,911,1,4537.517479630885
885,911,1,4909.039339368252
906,910,1,4948.5426638991585
837,910,1,5031.508110213241
816,909,1,5050.479210219971
816,909,1,4919.9257098482285
834,909,1,5337.0987870373365
803,909,1,5437.891784121424
851,908,1,5119.950916573543
873,907,1,5067.468624570257
909,906,1,4571.541262571925
881,906,1,5377.986568857185
849,906,1,4892.165681113345
844,906,1,5212.0422299398
881,918,1,5000.051730844738
826,917,1,5413.633557405643
800,914,1,4803.750817988103
795,914,1,5199.808065563523
889,914,1,4794.770164702608
862,914,1,4634.436045883707
860,913,1,5242.127224357472
821,912,1,4868.514265928943
869,911,1,4949.315024209951
873,911,1,5265.045486228599
848,911,1,5202.1553744652365
875,910,1,5334.5563569691185
875,910,1,5015.972772657718
799,910,1,5209.446875679102
815,909,1,5192.216390314861
875,909,1,5031.571263449491
807,909,1,5039.242697389927
905,909,1,5604.9376526837705
853,908,1,5015.888000556227
881,907,1,4874.614656745476
888,907,1,4971.056390029676
808,906,1,5026.796830318364
847,905,1,5360.965352012597
788,918,1,5309.024335386104
885,914,1,5176.212403199066
914,914,1,5085.986850479342
873,914,1,4663.292730464686
804,913,1,5264.51073933013
844,912,1,5130.285874026147
827,912,1,5329.5162268299455
819,912,1,4735.730773947561
882,911,1,4816.1160194576605
823,911,1,5211.148941915016
871,911,1,5232.752012917645
898,910,1,4961.0202714988445
884,910,1,4910.722002558977
839,910,1,5163.5120563715045
828,909,1,5208.8156610843025
786,909,1,5045.0448986220645
888,909,1,4760.245921883037
917,909,1,4944.357072659299
827,908,0,5193.179006349929
806,907,1,4873.731703764154
868,907,1,5106.446039402908
913,907,1,4803.347089481432
819,906,1,5161.47861398009
862,906,1,5465.950249365821
889,906,1,4976.801285118336
923,905,1,5195.244546763876
897,905,1,4790.792025820212
864,915,1,4908.015683205827
817,914,1,4938.764751450298
889,914,1,5532.732368084712
874,912,1,5401.484715009788
854,912,1,5445.874110646975
861,912,1,4874.141750217337
870,911,1,4765.983532097159
833,911,1,5067.066136543353
827,910,1,4817.276833445982
923,910,1,5071.021635661682
884,910,1,5359.055194696925
855,909,1,4998.545257043164
868,909,1,4754.304158372053
880,908,1,5163.8496950857925
824,908,1,5103.352606769077
862,907,1,4880.184371548782
803,907,1,4730.372412535536
826,906,1,4698.3038607561775
880,906,1,4895.308805795782
914,905,1,4769.218300832397
872,905,1,4945.657659773536
867,914,1,5062.965824406984
854,913,1,5063.433586733005
826,912,1,5305.816515349955
849,911,0,4982.151580332591
843,911,1,4745.599440613013
882,910,1,5001.8638147316115
848,910,1,5085.796068505006
837,909,1,4574.481288810483
879,908,1,4757.688939304249
812,908,1,4813.832583431855
869,907,1,5145.618538487308
803,907,1,5428.6461530620245
851,907,1,5203.270724766812
862,907,1,5074.461721803994
874,906,1,5191.835718121859
843,906,1,5021.167802743839
844,906,1,4896.039422883262
836,905,1,5264.883545302743
861,905,1,5264.274718019187
837,914,1,5075.543158380148
889,912,1,4778.971143720339
884,912,1,5321.575925942833
833,910,1,5080.504079505638
884,909,1,4907.760935510816
851,908,1,4963.40066172259
788,908,1,5183.744657599218
814,908,1,4950.002649072694
883,908,1,5306.569608564726
843,907,1,5172.2821465807865
822,907,1,4624.832750914434
891,907,1,5184.3331968667
713,907,1,4683.964682580298
810,906,1,5060.52793619534
831,906,1,5126.404928969613
850,906,1,4795.744337140309
912,905,1,5035.357941503825
872,905,1,4864.870879470694
883,915,1,4567.628367736333
851,910,1,5018.741358535342
829,910,1,5108.949454900384
791,909,1,5016.6892588831515
833,908,1,4930.340352188069
819,908,1,5294.602019248335
814,908,1,5157.179440899834
898,908,1,5142.525628828866
811,907,1,5260.468169549885
854,907,1,4992.473405256134
812,907,1,5569.82629102957
865,907,1,4979.338890310028
782,906,1,5213.592088413572
910,906,1,5128.190948877359
883,906,1,5067.448519173966
836,905,1,4834.836808448523
825,905,1,4925.162236388917
848,915,1,5027.711173243963
869,914,1,4902.829265089023
840,913,1,5338.706670427313
842,911,1,4712.4264637239285
845,911,1,5095.580592492631
835,908,1,4990.4048151232
931,908,1,5416.388419257112
870,908,1,4689.626011618317
912,907,1,4652.986860752873
865,907,1,4887.868528069408
806,907,1,4444.856406926322
812,907,1,4835.926991342874
774,906,1,5119.931660062437
853,906,1,4889.027112436004
815,906,1,4646.338798355868
844,905,1,5280.651131185103
895,905,1,4467.756180212337
944,914,1,5029.533121270585
861,912,1,4967.001601221519
915,912,1,4734.6332499810505
836,911,1,4924.324521771087
849,908,1,5021.150300346949
863,908,1,5593.56830435155
817,908,1,4682.36210501
821,907,1,5029.050188002097
827,907,1,4947.582299094953
849,907,1,5159.15587436945
842,907,1,5192.394110180031
799,906,1,5071.169769529643
806,906,1,5121.960947103331
885,906,1,4958.419634646809
848,905,1,4709.0792661170335
770,905,1,4887.284890511
852,913,1,4991.16585678283
842,913,1,5098.611845438024
797,913,1,4458.589721652139
883,912,1,4882.645898867076
815,912,1,4401.288680387198
746,911,1,4708.683640255024
885,908,1,4946.446883685204
954,908,1,5223.377359165809
872,907,1,5124.622013820496
795,907,1,5209.42054016716
853,907,1,5175.481775964279
825,907,0,4771.137859594006
813,906,1,4902.156618013539
817,906,1,4144.811305285708
811,906,1,5349.463436525122
803,913,1,5203.096974809674
818,913,1,5095.915939369751
850,912,1,5038.572528800781
916,907,1,5110.88103395936
808,907,1,5210.338779193748
837,907,1,4847.594784494233
859,906,1,5099.287999143169
861,906,1,4831.714896273406
864,907,1,4611.938897582726
865,907,1,4486.385346361017
866,906,1,5263.788607834463
904,914,1,4889.880317846248
834,906,1,5151.097864876421
791,906,1,4929.649021953991
865,912,1,5094.485498334968
829,911,1,4919.265738820956
973,912,1,5317.436283322043
940,912,1,5012.3113529206075
808,910,1,4941.222593174719
873,914,1,4923.868770782118
866,912,1,4940.71338935178
821,912,1,4798.520670715795
